Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Label
192.168.10.51-192.168.10.19-80-43680-6,192.168.10.51,80,192.168.10.19,43680,6,09/09/2026 08:55:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-43686-80-6,192.168.10.19,43686,192.168.10.51,80,6,09/09/2026 08:55:27,1315,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,241086.92,6084.21,187.8,102.1,407.9,85.1,1314.9,328.7,207.7,644.0,85.1,781.1,390.5,17.4,407.9,373.1,1,1,0,0,168,104,3802.63,2281.58,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-43686-6,192.168.10.51,80,192.168.10.19,43686,6,09/09/2026 08:55:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-46282-80-6,192.168.10.25,46282,192.168.10.51,80,6,09/09/2026 08:55:28,1341,5,3,165,231,165,0,33,66.0,231,0,77,108.89,295331.5,5966.29,191.6,96.8,403.2,104.9,1340.9,335.2,201.8,654.9,109.0,802.0,401.0,2.1,403.2,398.9,1,1,0,0,168,104,3728.93,2237.36,0,231,49.5,87.31,7623.0,1,2,0,2,7,0,0,0,0.6,49.5,33.0,77.0,5,165,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-46282-6,192.168.10.51,80,192.168.10.25,46282,6,09/09/2026 08:55:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,508,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-43692-80-6,192.168.10.19,43692,192.168.10.51,80,6,09/09/2026 08:55:28,1300,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,236136.32,6153.39,185.7,103.9,405.1,88.9,1300.1,325.0,222.1,684.0,92.0,689.0,344.5,60.6,405.1,284.0,1,1,0,0,168,104,3845.87,2307.52,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-43692-6,192.168.10.51,80,192.168.10.19,43692,6,09/09/2026 08:55:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-46290-80-6,192.168.10.25,46290,192.168.10.51,80,6,09/09/2026 08:55:29,1505,5,3,92,231,92,0,18.4,36.8,231,0,77,108.89,214632.48,5315.97,215.0,151.8,554.1,50.1,1504.9,376.2,256.7,774.1,88.9,999.0,499.5,54.6,554.1,444.9,1,1,0,0,168,104,3322.48,1993.49,0,231,40.38,78.09,6097.98,1,2,0,2,7,0,0,0,0.6,40.38,18.4,77.0,5,92,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-46290-6,192.168.10.51,80,192.168.10.25,46290,6,09/09/2026 08:55:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-43704-80-6,192.168.10.19,43704,192.168.10.51,80,6,09/09/2026 08:55:29,1357,5,3,92,231,92,0,18.4,36.8,231,0,77,108.89,238011.28,5895.02,193.9,143.0,535.0,105.1,1357.1,339.3,242.5,750.1,127.1,903.8,451.9,83.1,535.0,368.8,1,1,0,0,168,104,3684.39,2210.63,0,231,40.38,78.09,6097.98,1,2,0,2,7,0,0,0,0.6,40.38,18.4,77.0,5,92,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-43704-6,192.168.10.51,80,192.168.10.19,43704,6,09/09/2026 08:55:29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-46292-80-6,192.168.10.25,46292,192.168.10.51,80,6,09/09/2026 08:55:30,1346,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,235534.87,5944.1,192.3,154.8,537.9,24.1,1345.9,336.5,186.4,647.1,165.9,837.8,418.9,119.0,537.9,299.9,1,1,0,0,168,104,3715.06,2229.04,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-46292-6,192.168.10.51,80,192.168.10.25,46292,6,09/09/2026 08:55:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-43724-80-6,192.168.10.19,43724,192.168.10.51,80,6,09/09/2026 08:55:33,1362,5,3,92,436,92,0,18.4,36.8,436,0,145.33,205.53,387640.91,5873.35,194.6,136.2,476.8,92.0,1362.1,340.5,206.7,675.0,112.1,778.9,389.5,87.4,476.8,302.1,1,1,0,0,168,104,3670.84,2202.51,0,436,66,143.05,20464.0,1,2,0,2,7,0,0,0,0.6,66.0,18.4,145.33,5,92,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-43724-6,192.168.10.51,80,192.168.10.19,43724,6,09/09/2026 08:55:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-43716-80-6,192.168.10.19,43716,192.168.10.51,80,6,09/09/2026 08:55:33,2332,5,3,92,436,92,0,18.4,36.8,436,0,145.33,205.53,226417.8,3430.57,333.1,343.5,1016.1,71.0,2332.0,583.0,352.5,1016.1,208.9,1074.8,537.4,153.5,690.9,383.9,1,1,0,0,168,104,2144.11,1286.46,0,436,66,143.05,20464.0,1,2,0,2,7,0,0,0,0.6,66.0,18.4,145.33,5,92,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-43716-6,192.168.10.51,80,192.168.10.19,43716,6,09/09/2026 08:55:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-55816-80-6,192.168.10.25,55816,192.168.10.51,80,6,09/09/2026 08:55:33,1246,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,254419.13,6420.67,178.0,142.7,467.1,12.9,1246.0,311.5,131.9,536.0,196.9,752.0,376.0,91.1,467.1,284.9,1,1,0,0,168,104,4012.92,2407.75,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-55816-6,192.168.10.51,80,192.168.10.25,55816,6,09/09/2026 08:55:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-55828-80-6,192.168.10.25,55828,192.168.10.51,80,6,09/09/2026 08:55:33,1255,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,244614.61,6374.32,179.3,110.0,407.9,80.8,1255.0,313.8,196.7,633.0,95.1,692.8,346.4,61.5,407.9,284.9,1,1,0,0,168,104,3983.95,2390.37,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-55828-6,192.168.10.51,80,192.168.10.25,55828,6,09/09/2026 08:55:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-55834-80-6,192.168.10.25,55834,192.168.10.51,80,6,09/09/2026 08:55:34,1258,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,420543.37,6359.82,179.7,97.3,391.0,81.8,1257.9,314.5,181.0,589.8,102.0,769.1,384.6,6.4,391.0,378.1,1,1,0,0,168,104,3974.89,2384.93,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-55834-6,192.168.10.51,80,192.168.10.25,55834,6,09/09/2026 08:55:34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-50690-18135-6,192.168.10.19,50690,192.168.10.51,18135,6,09/09/2026 08:55:35,906,2,3,0,5,0,0,0,0.0,5,0,1.67,2.36,5518.82,5518.82,226.5,279.5,709.1,35.0,161.9,161.9,0.0,161.9,161.9,843.0,421.5,386.5,808.0,35.0,0,1,0,0,72,104,2207.53,3311.29,0,5,1,2.0,4.0,1,2,0,1,4,0,0,0,1.5,1.0,0.0,1.67,2,0,3,5,64240,65160,0,40,BENIGN
192.168.10.19-192.168.10.51-50690-18135-6,192.168.10.19,50690,192.168.10.51,18135,6,09/09/2026 08:55:35,167,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,11983.73,166.9,0.0,166.9,166.9,166.9,166.9,0.0,166.9,166.9,0,0,0,0,0,0,0,0,0,64,0,11983.73,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,502,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-60530-21-6,192.168.10.19,60530,192.168.10.51,21,6,09/09/2026 08:55:35,89996,12,15,78,308,16,0,6.5,5.53,62,0,20.53,19.52,4289.07,300.01,3461.4,11052.1,42434.0,1.0,89921.0,8174.6,23903.8,83718.1,124.0,89759.1,6411.4,14451.6,42434.0,1.0,8,10,0,0,392,488,133.34,166.67,0,62,14.3,16.55,273.91,1,2,0,18,26,0,0,0,1.25,14.3,6.5,20.53,12,78,15,308,64240,65160,8,40,BENIGN
192.168.10.19-192.168.10.51-60530-21-6,192.168.10.19,60530,192.168.10.51,21,6,09/09/2026 08:55:35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,502,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-48102-80-6,192.168.10.19,48102,192.168.10.51,80,6,09/09/2026 08:55:36,1485,5,3,91,231,91,0,18.2,36.4,231,0,77,108.89,216853.87,5387.67,212.1,123.1,455.9,84.9,1484.9,371.2,212.0,663.0,84.9,852.8,426.4,29.4,455.9,397.0,1,1,0,0,168,104,3367.3,2020.38,0,231,40.25,78.01,6085.19,1,2,0,2,7,0,0,0,0.6,40.25,18.2,77.0,5,91,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-48102-6,192.168.10.51,80,192.168.10.19,48102,6,09/09/2026 08:55:36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-53478-48222-6,192.168.10.25,53478,192.168.10.51,48222,6,09/09/2026 08:55:37,761,2,3,0,5,0,0,0,0.0,5,0,1.67,2.36,6570.03,6570.03,190.3,216.7,560.0,16.0,185.0,185.0,0.0,185.0,185.0,696.2,348.1,332.1,680.2,16.0,0,1,0,0,72,104,2628.01,3942.02,0,5,1,2.0,4.0,1,2,0,1,4,0,0,0,1.5,1.0,0.0,1.67,2,0,3,5,64240,65160,0,40,BENIGN
192.168.10.25-192.168.10.51-53478-48222-6,192.168.10.25,53478,192.168.10.51,48222,6,09/09/2026 08:55:37,151,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,13252.15,150.9,0.0,150.9,150.9,150.9,150.9,0.0,150.9,150.9,0,0,0,0,0,0,0,0,0,64,0,13252.15,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,502,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-49382-21-6,192.168.10.25,49382,192.168.10.51,21,6,09/09/2026 08:55:36,96323,12,15,78,308,16,0,6.5,5.53,62,0,20.53,19.52,4007.35,280.31,3704.7,11936.7,48523.2,1.0,96264.8,8751.3,25712.6,90009.0,80.8,96108.0,6864.9,15620.0,48523.2,1.0,8,10,0,0,392,488,124.58,155.73,0,62,14.3,16.55,273.91,1,2,0,18,26,0,0,0,1.25,14.3,6.5,20.53,12,78,15,308,64240,65160,8,40,BENIGN
192.168.10.25-192.168.10.51-49382-21-6,192.168.10.25,49382,192.168.10.51,21,6,09/09/2026 08:55:37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,502,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-48106-80-6,192.168.10.19,48106,192.168.10.51,80,6,09/09/2026 08:55:37,1741,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,176342.28,4595.24,248.7,241.5,801.1,73.0,1740.9,435.2,329.5,968.0,110.1,1109.1,554.6,246.5,801.1,308.0,1,1,0,0,168,104,2872.02,1723.21,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-48106-6,192.168.10.51,80,192.168.10.19,48106,6,09/09/2026 08:55:37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-55848-80-6,192.168.10.25,55848,192.168.10.51,80,6,09/09/2026 08:55:38,1266,5,3,100,231,100,0,20,40.0,231,0,77,108.89,261452.85,6319.1,180.9,112.2,417.9,79.2,1266.0,316.5,207.4,649.9,79.2,771.0,385.5,32.4,417.9,353.1,1,1,0,0,168,104,3949.44,2369.66,0,231,41.38,78.79,6208.23,1,2,0,2,7,0,0,0,0.6,41.38,20.0,77.0,5,100,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-55848-6,192.168.10.51,80,192.168.10.25,55848,6,09/09/2026 08:55:38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-36726-80-6,192.168.10.17,36726,192.168.10.51,80,6,09/09/2026 08:55:39,1380,5,3,100,231,100,0,20,40.0,231,0,77,108.89,239860.85,5797.24,197.1,204.3,673.1,1.2,1380.0,345.0,343.9,891.0,1.2,989.0,494.5,178.6,673.1,315.9,1,1,0,0,168,104,3623.28,2173.97,0,231,41.38,78.79,6208.23,1,2,0,2,7,0,0,0,0.6,41.38,20.0,77.0,5,100,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-36726-6,192.168.10.51,80,192.168.10.17,36726,6,09/09/2026 08:55:39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-36722-80-6,192.168.10.17,36722,192.168.10.51,80,6,09/09/2026 08:55:39,2373,5,3,92,436,92,0,18.4,36.8,436,0,145.33,205.53,222505.02,3371.29,339.0,317.9,922.9,38.1,2373.0,593.2,384.7,1118.2,47.0,1296.0,648.0,274.9,922.9,373.1,1,1,0,0,168,104,2107.06,1264.23,0,436,66,143.05,20464.0,1,2,0,2,7,0,0,0,0.6,66.0,18.4,145.33,5,92,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-36722-6,192.168.10.51,80,192.168.10.17,36722,6,09/09/2026 08:55:39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-36734-80-6,192.168.10.17,36734,192.168.10.51,80,6,09/09/2026 08:55:39,2231,5,3,165,231,165,0,33,66.0,231,0,77,108.89,177508.22,3586.02,318.7,360.4,1003.0,60.1,2230.9,557.7,402.8,1125.1,134.9,1264.1,632.0,371.0,1003.0,261.1,1,1,0,0,168,104,2241.27,1344.76,0,231,49.5,87.31,7623.0,1,2,0,2,7,0,0,0,0.6,49.5,33.0,77.0,5,165,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-36734-6,192.168.10.51,80,192.168.10.17,36734,6,09/09/2026 08:55:39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,508,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-48118-80-6,192.168.10.19,48118,192.168.10.51,80,6,09/09/2026 08:55:40,1389,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,380842.23,5759.43,198.4,119.7,462.1,88.0,1389.0,347.3,218.5,670.0,88.0,853.1,426.5,35.5,462.1,391.0,1,1,0,0,168,104,3599.64,2159.79,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-48118-6,192.168.10.51,80,192.168.10.19,48118,6,09/09/2026 08:55:40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-48126-80-6,192.168.10.19,48126,192.168.10.51,80,6,09/09/2026 08:55:40,1311,5,3,91,231,91,0,18.2,36.4,231,0,77,108.89,245602.09,6101.92,187.3,121.1,460.1,78.9,1311.1,327.8,204.2,648.0,97.0,824.0,412.0,48.2,460.1,363.8,1,1,0,0,168,104,3813.7,2288.22,0,231,40.25,78.01,6085.19,1,2,0,2,7,0,0,0,0.6,40.25,18.2,77.0,5,91,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-48126-6,192.168.10.51,80,192.168.10.19,48126,6,09/09/2026 08:55:40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-48142-80-6,192.168.10.19,48142,192.168.10.51,80,6,09/09/2026 08:55:41,1450,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,218611.37,5517.01,207.2,121.3,453.0,96.1,1450.1,362.5,206.5,673.1,96.1,855.9,428.0,25.0,453.0,402.9,1,1,0,0,168,104,3448.13,2068.88,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-48142-6,192.168.10.51,80,192.168.10.19,48142,6,09/09/2026 08:55:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-54176-80-6,192.168.10.25,54176,192.168.10.51,80,6,09/09/2026 08:55:41,1235,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,256678.45,6477.69,176.4,94.4,366.0,89.9,1235.0,308.8,161.2,556.9,109.9,704.1,352.0,13.9,366.0,338.1,1,1,0,0,168,104,4048.56,2429.13,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-54176-6,192.168.10.51,80,192.168.10.25,54176,6,09/09/2026 08:55:41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-36740-80-6,192.168.10.17,36740,192.168.10.51,80,6,09/09/2026 08:55:42,1314,5,3,91,231,91,0,18.2,36.4,231,0,77,108.89,245067.3,6088.63,187.7,115.9,439.2,44.8,1313.9,328.5,194.6,647.8,132.1,850.0,425.0,14.2,439.2,410.8,1,1,0,0,168,104,3805.39,2283.24,0,231,40.25,78.01,6085.19,1,2,0,2,7,0,0,0,0.6,40.25,18.2,77.0,5,91,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-36740-6,192.168.10.51,80,192.168.10.17,36740,6,09/09/2026 08:55:42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-54188-80-6,192.168.10.25,54188,192.168.10.51,80,6,09/09/2026 08:55:44,1403,5,3,101,231,101,0,20.2,40.4,231,0,77,108.89,236660.25,5702.66,200.4,116.4,448.9,105.9,1402.9,350.7,197.9,670.0,128.0,860.0,430.0,19.0,448.9,411.0,1,1,0,0,168,104,3564.16,2138.5,0,231,41.5,78.89,6223.0,1,2,0,2,7,0,0,0,0.6,41.5,20.2,77.0,5,101,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-54188-6,192.168.10.51,80,192.168.10.25,54188,6,09/09/2026 08:55:44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-36748-80-6,192.168.10.17,36748,192.168.10.51,80,6,09/09/2026 08:55:44,2131,5,3,86,231,86,0,17.2,34.4,231,0,77,108.89,148757.48,3754.13,304.4,257.4,795.1,73.0,2131.0,532.7,187.6,795.1,268.0,1336.1,668.0,335.9,1004.0,332.1,1,1,0,0,168,104,2346.33,1407.8,0,231,39.62,77.62,6024.48,1,2,0,2,7,0,0,0,0.6,39.62,17.2,77.0,5,86,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-36748-6,192.168.10.51,80,192.168.10.17,36748,6,09/09/2026 08:55:44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-36752-80-6,192.168.10.17,36752,192.168.10.51,80,6,09/09/2026 08:55:44,942,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,325905.17,8492.64,134.6,84.2,325.0,52.9,942.0,235.5,130.7,458.0,129.9,616.1,308.0,16.9,325.0,291.1,1,1,0,0,168,104,5307.9,3184.74,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
